feature_id,layer_id,source_status,operational_status_code,operational_status_ar,evidence_type,evidence_reference,confidence,institutional_confirmation_required,notes
LY-ACC-RES-ZUW-00018,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00042,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00043,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00044,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00045,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00046,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00047,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00019,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00048,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00049,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00050,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00051,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00052,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00053,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00020,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00054,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00055,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00056,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00021,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00057,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00022,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00058,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00059,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00023,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00060,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-ZUW-00024,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00061,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00062,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00063,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SAB-00004,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00064,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00065,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SAB-00005,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00066,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00067,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00068,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00069,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00070,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-BAY-00003,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00071,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SAB-00006,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00072,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00073,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00074,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00075,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00076,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00077,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00078,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00079,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00080,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00081,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00082,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00083,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-SAB-00007,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00084,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00085,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00086,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00087,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00088,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00089,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00090,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00091,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00092,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00093,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00094,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00095,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00096,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00097,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00098,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00099,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00100,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00101,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00102,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00103,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00104,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00105,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00106,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00107,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00108,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00109,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00110,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00111,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00112,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00113,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00114,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00115,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00116,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00117,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00118,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00119,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00120,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00121,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00122,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00123,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00124,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00125,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00126,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00127,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
LY-ACC-RES-NAT-00128,resorts,,unknown,غير محدد,derived_from_existing_fields,data/incoming/tourist-villages-resorts.kml,high,true,Unknown does not mean closed.
