review_id,image_id,master_image_id,source_relative_path,review_priority,feature_id_before,feature_id_proposed,layer_id,feature_name_ar,visual_match_status,reviewer_decision,verified_role,technical_quality_before,technical_quality_after,duplicate_decision,rights_status,rights_evidence,publication_permission,attribution_required,source_credit,reviewer_name,review_date,decision_confidence,manual_review_completed,validation_method,notes
P2REV-004395,IMG-12C2AB020C865E2E,IMG-12C2AB020C865E2E,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-042-mymaps-1a53cb0706a8.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004396,IMG-FAB0783EF6630CE0,IMG-FAB0783EF6630CE0,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-043-mymaps-931005c5b9f3.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004397,IMG-2990C5357E2713F7,IMG-2990C5357E2713F7,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-044-mymaps-eaa1a5ccda0d.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004398,IMG-455CDEA56101A037,IMG-455CDEA56101A037,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-045-mymaps-4e4362576a31.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004399,IMG-9D21AB892E6CA33E,IMG-9D21AB892E6CA33E,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-046-mymaps-f184d98092e3.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004400,IMG-152D3DD2E1E1974B,IMG-152D3DD2E1E1974B,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-047-mymaps-3b165d8fdf76.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004401,IMG-A0724C72A1500E90,IMG-A0724C72A1500E90,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-048-mymaps-696142dd326b.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004402,IMG-3F69CFF73DC1AA6A,IMG-3F69CFF73DC1AA6A,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-049-mymaps-82491da42b9a.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004403,IMG-6FD7C488CEE1386A,IMG-6FD7C488CEE1386A,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-050-mymaps-97ac1a39393f.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004404,IMG-9F68E6BB81DB05A6,IMG-9F68E6BB81DB05A6,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-051-mymaps-2555544a2805.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004405,IMG-3A28B5C0990437F2,IMG-3A28B5C0990437F2,backup/before-unified-kml-migration/assets/images/world-heritage/world-heritage-052-mymaps-e786bf603064.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004406,IMG-60AE4B16E5B986F6,,docs/screenshots/leptis-complete/arch.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004407,IMG-FC60076895EAED1F,,docs/screenshots/leptis-complete/main.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004408,IMG-2CB46D4101C2BA42,,docs/screenshots/leptis-complete/theatre.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004409,IMG-02D99FA57565D0E7,,docs/screenshots/leptis-popup-fix/WH-LY-001-0001.png,PRIORITY_A,WH-LY-001-0001,WH-LY-001-0001,world-heritage,قوس سبتيموس سفيروس,cannot_determine,defer,gallery,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004410,IMG-6EC30511C574D4E7,,docs/screenshots/leptis-popup-fix/WH-LY-001-0002.png,PRIORITY_A,WH-LY-001-0002,WH-LY-001-0002,world-heritage,المسرح الروماني الخمس _ ليبيا,cannot_determine,defer,gallery,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004411,IMG-D4C2945E7E4C5A3B,,docs/screenshots/leptis-popup-fix/WH-MAIN-001.png,PRIORITY_A,WH-MAIN-001,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,defer,gallery,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004412,IMG-E7A4E362267AC51E,,docs/screenshots/media-recovery/akakus.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004413,IMG-F349A1016575B831,,docs/screenshots/media-recovery/heritage.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004414,IMG-462C043B04F9B255,,docs/screenshots/media-recovery/hotels.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004415,IMG-E74AA4AC4F76B21F,,docs/screenshots/media-recovery/investment.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004416,IMG-8D0E871E94B32E4F,,docs/screenshots/media-recovery/oldTripoli.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004417,IMG-CB04439FE664EC46,,docs/screenshots/media-recovery/resorts.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004418,IMG-1BA91D50C12FAE48,,docs/screenshots/media-recovery/zumit-recovered.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004419,IMG-E45C6DB36E5D1735,IMG-FEA7DC78599E4F89,docs/screenshots/popup-media/akakus.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004420,IMG-782566C0DC152D8E,,docs/screenshots/popup-media/heritage.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004421,IMG-4B5B7379302D2D95,,docs/screenshots/popup-media/hotels.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004422,IMG-FEA7DC78599E4F89,IMG-FEA7DC78599E4F89,docs/screenshots/popup-media/oldTripoli.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004423,IMG-ACCE6C33AE65FBB9,,docs/screenshots/popup-media/zumit-after-fix.png,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004424,IMG-02558E0EC9D8A4C4,IMG-02558E0EC9D8A4C4,libtes/WhatsApp Image 2026-08-05 at 17.57.47.jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004425,IMG-D5179154990536A1,IMG-D5179154990536A1,libtes/WhatsApp Image 2026-08-05 at 17.59.48 (1).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004426,IMG-57D62DF802AD2C65,IMG-57D62DF802AD2C65,libtes/WhatsApp Image 2026-08-05 at 17.59.48 (2).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004427,IMG-D5179154990536A1,IMG-D5179154990536A1,libtes/WhatsApp Image 2026-08-05 at 17.59.48.jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004428,IMG-C8C4ADD5E99E03A9,IMG-C8C4ADD5E99E03A9,libtes/WhatsApp Image 2026-08-05 at 17.59.49 (1).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004429,IMG-30524AC72571041E,IMG-30524AC72571041E,libtes/WhatsApp Image 2026-08-05 at 17.59.49 (2).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004430,IMG-4E78CAD5E554177F,IMG-4E78CAD5E554177F,libtes/WhatsApp Image 2026-08-05 at 17.59.49 (3).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004431,IMG-72B85AFA6CA0250D,IMG-72B85AFA6CA0250D,libtes/WhatsApp Image 2026-08-05 at 17.59.49.jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004432,IMG-A3C461DB57C74A23,IMG-A3C461DB57C74A23,libtes/WhatsApp Image 2026-08-05 at 17.59.50 (1).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004433,IMG-3CDE9251AE52D7C7,IMG-3CDE9251AE52D7C7,libtes/WhatsApp Image 2026-08-05 at 17.59.50 (2).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004434,IMG-124B33A5F5D5F40B,IMG-124B33A5F5D5F40B,libtes/WhatsApp Image 2026-08-05 at 17.59.50 (3).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004435,IMG-A921BDB1470142C4,IMG-A921BDB1470142C4,libtes/WhatsApp Image 2026-08-05 at 17.59.50.jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004436,IMG-3D2566CF42357128,IMG-3D2566CF42357128,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (1).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004437,IMG-D7DF4A3E27FA5969,IMG-D7DF4A3E27FA5969,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (2).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-004438,IMG-23CE781AE35FECBC,IMG-23CE781AE35FECBC,libtes/WhatsApp Image 2026-08-05 at 17.59.51 (3).jpeg,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
